	VB	2	-	1	VBP	1	NNP	1
 	CD	2	NN	1
  	CD	7
kristin	NNP	1
krk	NNP	1	NN	1
krock-en	NNP	1
krosen	NN	1
krutch	NNP	1
kubla	NNP	1
kudos	NNP	1	NNS	1
kumar	NNP	2
kumparak	NNP	1
kun	NNP	2
kunchab	NNP	1
kung	NNP	3
kunga	NNP	5
kurath	NNP	1
kursk	NNP	5
kutcher	NNP	1
kuwait	NNP	4
kvell	NN	1
kvetch	NN	1
kvue	NNP	1
kwai	NNP	4
kwania	NNP	2
kwatz	NN	1
kwon	NN	1
kwu	NNP	1
ky	NNP	2	NN	1
kyle	NNP	17
kyoga	NNP	4
kyoto	NNP	2
kyte	NNP	1
l	NNP	36	NN	17
l-	NN	5	NNP	2
l.a.	NNP	3
l_marilyn@aaronfloyd.com	NNP	1
la	FW	35	NNP	21
lab	NN	4	NNP	3
label	NN	36	NNP	3	VB	1
labeled	VBN	7	VBD	1
labeling	VBG	9
labelled	JJ	1
labelling	NNP	1
labels	NNS	29
labels—whether	NN	1
labhart	NNP	4
labial	NN	4
labor	NN	17	NNP	2
laboratories	NNS	2
laboratory	NN	6
labored	JJ	3
laborer	NN	1
laborers	NNS	4
laboriously	RB	2
labors	NNS	2
labour	NN	8
labrador	NNP	3
labrouste	NNP	1
labs	NNPS	1	NNS	1
labyrinths	NNS	1
lace	NN	1
laced	NNP	1	VBN	1
lacerate	NN	1
lacerations	NNS	1
laces	NNS	1
lachay	NN	1
lachrymal	NN	1
lacima	NNP	1
lack	NN	41	VBP	2
lacked	VBD	6	VBN	1
lacking	VBG	7
lacks	VBZ	3
lacquered	JJ	1
lacquerware	NN	1
lacrosse	NNP	1	NN	1
lactose	NNP	1
lacy	NN	2
lacz	NN	1
lad	NN	3
ladder	NN	6	NNP	1
ladderback	NN	1
ladders	NNS	1
laden	NNP	11	JJ	2
ladies	NNP	1
ladin	NNP	12
lads	NNS	1
lady	NN	33	NNP	9
lag	NN	12	VB	1
lagged	VBD	1
lagging	NNP	1	VBG	1
lagos	NNP	3
lai	NNP	4
laid	VBN	10	VBD	5
laid-back	JJ	1
laikin	NNP	2
lair	NN	1
laird	NNP	1
lake	NNP	38	NN	15
lakes	NNS	40	NNP	6
lakima	NNP	1
lam	FW	4	NN	1
lama	NNP	5	NN	1
lambert	NNP	2
lambeth	NNP	2
lambrinos	NNP	5
lambs	NNP	2
lame	JJ	1
lament	NN	3
lamenting	VBG	1
laments	VBZ	1
lamido	NNP	1
lamma	NNP	7
lammermoor	NNP	3
lamontagna	NNP	1
lamp	NN	8
lamps	NNS	2
lan	NNP	3	NN	1
lancashire	NNP	1
lancaster	NNP	1
lance	NNP	3
lance.cunningham@enron.com	NN	2
lancelot	NNP	1
land	NN	81	VB	16	NNP	7
landa	NNP	1
landed	VBD	6	VBN	1
landfills	NNS	1
landforms	NNS	1
landing	NN	4	NNP	2	VBG	1
landings	NNS	1
landlessness	NNS	2
landlord	NN	1
landlords	NNS	1
landmark	NN	2	JJ	1
landmarks	NNS	1
lands	NNS	16	NNP	1
landscape	NN	6
landscaped	JJ	2
landscapes	NNS	2
landslides	NNS	1
landward	NN	1
lane	NNP	8	NN	4
lanekiffinut	NNP	1
lanes	NNS	4
lang	NN	2
langer	NNP	1
language	NN	112	NNP	17
languages	NNS	46
languages—all	NN	1
language—a	NN	1
language—an	NN	1
lanka	NNP	1
lanky	NN	1
lantau	NNP	13
lantern	NN	13
lanterns	NNS	1
lap	NN	8	NNP	1
lapel	NN	1
lapels	NNS	1
lapis	NNP	1	NNS	1
laporte	NNP	1
lappeenranta	NNP	1
lapping	VBG	2
lappland	NNP	1
lapses	NNS	1
laptop	NN	8	NNP	3
lar	NNP	1
lard	NNP	1
larf	NN	1
large	JJ	121	RB	1	NN	1
large-scale	JJ	3
large-screen	JJ	2
largely	RB	25
larger	JJR	34	NNP	1
largest	JJS	37
large—big	NN	1
largo	NNP	1
larios	NNP	1
larry	NNP	2
larrythompson	NNP	1
larson	NNP	1
laryngitis	NNS	1
las	NNP	69
lascar	NNP	1
lasetjet	NNP	1
lash	NNP	1
lashes	NNS	3
lashing	VBG	1
lass	NNS	1
lassen	NNP	2
last	JJ	280	NN	20	VB	11	RB	6	NNP	2
lasted	VBD	5	VBN	1
lasting	JJ	11	NNP	1	VBG	1
lastly	NNP	1
lastname	NNP	5
lasts	VBZ	7
lat	NNP	3
latazo	FW	1
latch	VBP	1
latched	VBN	1
late	JJ	65	RB	20
late-discovered	JJ	1
late-night	JJ	1
lately	RB	8
latency	NN	1
later	RB	159	JJ	7	RBR	4
lateral	NN	10	NNP	1
laterally	RB	1
latest	JJS	34	NNP	2
latex	NNP	4
latin	NNP	57
latin-	NNP	5
latinate	NNP	1
latitude	NN	1
latrine	NN	1
latte	NN	3
latter	NN	7	JJ	6	NNP	1
latter-day	JJ	1
lattman	NNP	1
lau	NNP	2
laugh	NN	25	VB	4	NNP	2
laugh-out-loud	JJ	1
laughed	VBD	18	VBN	2
laughing	VBG	27	NNP	1
laughing--it	JJ	1
laughs	VBZ	9
laughter	NN	8	NNP	2
launch	VB	7	NNP	1	NN	1
launched	VBN	3	VBD	2
launching	NNP	3	VBG	2
launchy	NN	2
laundered	VBN	1
laundry	NNP	3	NN	2
laura	NNP	4
lauren	NNP	1
laurence	NNP	16
laurent	NNP	5
lavender	NNP	2	NN	1
lavish	JJ	1
law	NN	153	NNP	21
law-abiding	JJ	3
law-book	JJ	1
lawford	NNP	1
lawful	JJ	1
lawfully	RB	1
lawless	NNP	1
lawmaker	NNP	1	NN	1
lawmakers	NNS	2	NNPS	1
lawn	NNP	2	NN	1
lawrence	NNP	7
laws	NNS	73	NNP	3
lawson	NNP	3
lawsonstanley43@yahoo.cn	NN	1
lawsuit	NN	8	NNP	1
lawsuits	NNS	5
lawyer	NN	16
lawyers	NNS	9
lax	JJ	2
laxness	NNS	1
lay	VB	23	VBP	11	NNP	8	VBD	2
lay@enron.net	NN	2
layer	NN	7	NNP	6
layering	NNP	1
layers	NNS	5	NNP	2
laying	VBG	4
laymen	NN	1
laynem	NNP	2
layoffs	NNP	1
layout	NN	8
lays	NNP	1
laziest	NN	1
lazily	RB	3
lazuli	NNP	1
lazy	JJ	4
lbs	NNS	3
ld	NN	2
ldl	NNP	6
le	NNP	17	DT	4
le-	NNP	1
leaches	NNS	1
lead	VB	29	NN	10	VBP	4	JJ	4	VBN	2
leader	NN	23	NNP	1
leaders	NNS	35	NNP	2
leadership	NN	24	NNP	2
leading	VBG	37	JJ	2
leads	VBZ	22	NNS	2
leaf	NN	5
leafless	JJ	1
leaflets	NNS	1
league	NNP	8	NN	5
leaguers	NNS	1
leagues	NNS	1
leah	NNP	3
leaked	VBN	1
leaking	VBG	1
leal	NNP	1	NN	1
lean	VB	2	JJ	2
leaned	VBD	15
leaning	NNP	4	VBG	4
leans	VBZ	10
leap	NN	6	VBP	2	VB	1
leape	NNP	2
leaped	VBD	2
leapfrog	VB	1
leaping	VBG	2
leapord	NNP	1
leaps	NNS	2
leapt	VBD	5
lear	NNP	2
learn	VB	33	VBP	17	NNP	8
learned	VBD	22	VBN	17
learners	NNS	1
learning	VBG	48	NN	16	NNP	8	JJ	1
learningtrends	NNP	1
learns	VBZ	3
learnt	NN	1
lease	VB	1	NN	1
leaseholders	NNS	1
leases	NNS	1
leash	NN	3
least	JJS	105	RBS	3
leather	NN	10	NNP	9	JJ	1
leatherback	NN	1
leave	VB	81	VBP	11	NN	8
leavened	JJ	1
leaves	VBZ	26	NNS	1
leaving	VBG	35	NN	1
lebanese	JJ	1
lebanon	NNP	7
lebowitz	NNP	1
lebron	NNP	12
leckrone	NNP	1
lecture	NN	3	VB	1
lectured	VBD	4
lecturer	NN	1
lectures	VBZ	1
lecturing	NNP	2
lectus	JJ	1
led	VBN	34	VBD	19
lederer	NNP	1
lederman	NNP	1
ledge	NN	1
lee	NNP	5
leech	NNP	5	NN	2
leeches	NNS	1
leeching	VBG	1
leeder	NNP	1
leeds	NNP	1
leeech	NNP	1
leesburg	NNP	1
leeway	NN	3
left	VBD	121	VBN	81	JJ	27	NN	11	NNP	8
left-especially	JJ	1
left-hand	JJ	2
left-handed	JJ	1
left-over	JJ	1
left-turn	JJ	1
left-wing	JJ	1
leftist	JJ	3
leftover	NN	2
leftovers	NNS	2
lefty	NN	1
leg	NN	25
legacy	NN	6
legal	JJ	48	NNP	6
legality	NN	1
legalization	NN	1
legalizing	VBG	2
legally	RB	8
legalonline	NNP	3
legalonline-compliance@enron.com	NN	1
legation	NN	1
legations	NNS	1
legend	NN	6	NNP	2
legendary	JJ	4
legends	NNS	2
legerdemain	NN	2
leggy	NN	1
leghold	NN	2
legi	NN	1
legion	NNP	1	NN	1
legions	NNS	1
legislate	VB	2
legislates	NNS	3
legislating	NN	2
legislation	NN	24
legislative	JJ	20	NNP	6
legislator	NN	1
legislators	NNS	4
legislature	NN	10	NNP	2
legislatures	NNS	7
legitimacy	NN	9	NNP	1
legitimate	JJ	14
legitimately	RB	1
legitimization	NN	1
legs	NNS	29
legwork	NN	2
lehman	NNP	7
lehrer	NNP	3
lei	NNP	2
leib	NNP	1
leica	NNP	1
leicester	NNP	2
leichardt	NNP	1
leif	NNP	1
leigh	NNP	1
leisure	NN	3
leisurely	JJ	1
lejeune	NNP	1
lemme	NN	1
lemonade	NN	2
lend	VB	6	VBP	2
lender	NN	1
lenders	NNS	11
lending	NN	10
length	NN	19	NNP	3
lengthen	VB	1
lengthened	VBN	1
lengthens	VBZ	1
lengthiest	NN	1
lengthwise	NN	1
lengthy	JJ	6
lenient	JJ	1
leno	NNP	1
lenox	NNP	2
lens	NN	6
lent	VBD	2	VBN	1
leo	NNP	1
leon	NNP	1
leonard	NNP	1
leone	NNP	1
leonidas	NNP	1
leonsis	NNP	1
leopard	NN	12
leopold	NNP	1
lepic	NNP	2
leppard	NNP	1
lerner	NNP	1
leroy	NNP	1
les	NNP	1	FW	1
lesbian	NN	2
lesbians	NNS	4
lesions	NNS	2
leslie	NNP	1
leslie.reeves@enron.com	NN	2
less	JJR	87	RBR	57	JJ	1
less-than-twenty-four	JJ	1
less-usual	JJ	1
lessees	NNS	1
lessen	VB	1
lesser	JJR	5
lessig	NNP	15	NN	2
lesson	NN	15
lessons	NNS	8	NNP	1
lesvos	NNP	3
let	VB	282	VBP	28	VBN	6	NNP	2	VBD	1
lethal	JJ	2
lethargy	NN	1
lets	VBZ	12	NNP	3
letter	NN	67	NNP	5
letter-writers	JJ	1
letter.doc	NNP	1
letters	NNS	30
letting	VBG	11
lettuce	NN	2
leupeptin	NN	1
level	NN	98	NNP	3	VBP	1
leveled	VBN	1
levels	NNS	48	NNP	1
level—now	NN	1
level—previous	JJ	1
lever	NNP	1	NN	1
leverage	NN	7
leviathan	NN	1
levine	NNP	7
levon	NNP	1
levy	VB	1
lewd	NN	1
lewin	NNP	3
lewinsky	NNP	2
lewis	NNP	2	NNS	1
lewisville	NNP	1
lex	NNP	2
lexaburn	NNP	5
lexical	JJ	2
lexicographers	NNS	1
lexicographic	NNP	1
lexicological	JJ	1
lexicon	NN	1
lf	NNP	4
lft	NNP	3
lfts	NNP	7
lgbt	NNP	2
li	NN	6	NNP	2
lia	NN	1
liabilities	NNS	3
liability	NN	3
liable	JJ	2
liam	NNP	3
liar	NN	8
liars	NNS	1
lib	NN	2
liberal	JJ	4	NNP	1
liberals	NNS	2
liberated	VBD	2
liberators	NNS	1
liberia	NNP	6
liberian	NNP	1
libero	NN	2
libertarian	NN	1
libertarians	NNPS	1
liberty	NN	5	NNP	2
libertyrant	NN	1
libido	NN	3
libra	NNP	1
librarians	NNS	1
libraries	NNS	6	NNP	1
library	NN	47	NNP	24
libya	NNP	1
lic	NN	1
license	NN	9	NNP	2	VBP	1	VB	1
licensed	VBN	2	JJ	1
licenses	NNS	2
licensing	NN	4	NNP	2
licita@itaqui.rs.gov.br	NN	1
lick	NN	2
lid	NN	2
lidded	JJ	1
liderzinho	NN	1
lids	NNS	3
lie	NN	9	VB	7	VBP	5	NNP	1
lieberman	NNP	4
liebman	NNP	1
lied	VBD	1
lies	VBZ	18	NNS	2	NNP	1
lieu	NN	4
lieutenant	NNP	3	NN	2
lieutenants	NNS	1
life	NN	288	NNP	21
life--nobody	JJ	1
life-and	JJ	1
life-changing	JJ	1
life-giving	JJ	1
life-long	JJ	1
life-skills	JJ	1
life-years	JJ	2
lifeblood	NN	1
lifeguards	NNS	2
lifehacker	NN	1
lifeless	JJ	2
lifeline	NN	1
lifelong	JJ	4
lifesaving	VBG	1
lifesize	JJ	1
lifespan	NN	1
lifestyle	NN	10
lifestyles	NNS	1
lifetime	NN	12
lifetimes	NNS	1
life—a	NN	1
life—but	NNP	1
life—they	NN	1
liffey	NNP	4
lift	VB	13	VBP	2	NN	2
lifted	VBN	9	VBD	4
lifting	VBG	3	NN	1
liftoff	NN	1
lifts	VBZ	3	NNS	3
ligand	NN	4
ligands	NNS	19
light	JJ	66	NN	46	NNP	7	VB	7
light-catching	JJ	1
light-headed	JJ	1
lightbulbs	NNS	1
lighted	VBN	4
lighten	VB	1
lightening	VBG	1
lighter	JJR	6
lighti	NN	1
lighting	NN	3	VBG	1
lightly	RB	4
lightness	NNS	2
lightning	NN	2
lightning-fast	JJ	1
lightroom	NN	1
lights	NNS	22	NNP	5
lightscreen	NN	5
lightthat	NN	1
lightwith	NN	1
light—that	NN	1
ligula	NN	3
like	IN	749	VB	108	VBP	57	NNP	4	JJ	2
liked	VBD	21	NNP	1	VBN	1
likelihood	NN	3
likely	JJ	74	RB	9
likened	VBN	2
likeness	NN	3
likes	VBZ	5	NNS	4
likewise	RB	6
liking	VBG	2	NNP	1
lil	NNP	2
lilac	NN	1
lilacs	NNS	1
lilienfeld	NNP	2
lillian	NNP	1
lilly	NNP	1
lim	NNP	1
limb	NN	8
limbs	NNS	3
limelight	NN	1
limestone	NN	3
limit	NN	35	VB	4	NNP	2
limitation	NN	13
limitations	NNS	15	NNPS	1
limited	JJ	55	VBN	8	NNP	3	VBD	1
limiting	VBG	4
limits	NNS	20	NNP	2	VBZ	1
limo	NN	1
limp	JJ	1
limping	VBG	1
lin	NNP	1	NN	1
lincoln	NNP	3
lincoln-green	NNP	1
linda	NNP	3	NN	1
linda.robertson@enron.com	NN	1
linday	NN	1
linday16@cantv.net	NN	1
lindberg	NNP	1
lindsay	NNP	2
lindsey	NNP	1
line	NN	97	NNP	13	VB	2	VBP	1
line-draw	JJ	1
line-drawing	JJ	1
lineage	NN	2
linear	JJ	5	NNP	1
lined	VBN	5	VBD	2
lineis	NNS	1
linen	NN	2
linens	NNS	1
lines	NNS	39	NNPS	4
lineup	NN	1
line—from	NN	1
ling	NNP	2
linger	VB	1
lingered	JJ	1
lingerie	NNP	1	NN	1
lingering	VBG	2
lingers	VBZ	2
linguado	NN	1
linguibase	NNP	1
linguist	NN	1
linguistic	JJ	7	NNP	3
linguistic-statistical	JJ	1
linguistics	NNS	2
linguists	NNS	6	NNP	2
lining	NN	3	VBG	2	NNP	1
link	NN	45	VB	4
linkage	NN	3
linked	VBN	19	VBD	4
linkedin	NNP	1	NN	1
linking	VBG	4
links	NNS	8	VBZ	2
linoleum	NNP	1
lintel	NN	1
linux	NNP	1	NN	1
lion	NN	5	NNP	1
lionizing	NNP	1
lions	NNS	5
lip	NN	7
lip-smackingly	JJ	1
lipid	NN	5
lipid-lowering	JJ	9
lipid-lowing	JJ	1
lipoprotein	NN	4
lips	NNS	10
lipschitz	NNP	5
lipstick	NN	2
lipton	NNP	1
liqour	NN	1
liquid	JJ	5	NN	4	NNP	1
liquidate	VB	1
liquidation	NN	1
liquidity	NN	3
liquor	NN	8
lisa	NNP	3
lisamac	NN	1
lisboa	NNP	1
list	NN	99	VB	2	NNP	1
listed	VBN	17	VBD	3
listen	VB	35	VBP	2
listened	VBD	7
listener	NN	1
listeners	NNP	1	NNS	1
listening	VBG	28	NNP	10	NN	1
listing	NN	5
listings	NNS	5
lists	NNS	10	VBZ	1	NNP	1
lists-	NN	35
listserv	NNP	1
lit	VBD	5	NNP	1	JJ	1
litany	NN	2
literacy	NN	2
literal	JJ	2
literally	RB	19
literals	NNS	2
literary	JJ	11	NNP	5
literate	NN	3	NNP	1
literature	NN	14	NNP	3
lithologic	JJ	1
lithuanian	NNP	1
litigated	JJ	1
litigation	NN	6	NNP	1
litmus	NN	4
litozo	FW	1
litterally	NNP	1
littered	VBN	2
little	JJ	211	RB	45	NNP	21
littleton	NNP	1
littleton-area	NNP	1
liu	NNP	2
liv	NNP	1
live	VB	73	VBP	33	NNP	16	JJ	4
lived	VBD	35	VBN	11
livedesk	NN	1
livefree	NNP	1
liveliest	JJS	2
livelihoods	NNS	1
lively	JJ	2
liver	NN	59	NNP	3
livernois	NNP	1
lives	NNS	54	VBZ	9	NNP	1
livescience	NNP	1
livestock	NN	2
living	VBG	73	NN	13
living-impaired	JJ	1
livingstone	NNP	1
liz	NNP	5
liza	NNP	1
lizard	NN	1
lizziegolightly	RB	1
lizzio	NNP	1
lizzy	NNP	1
ll	NN	30	NNP	3	MD	1
llc	NNP	2
lloyd	NNP	3
llp	NNP	1
lm	NNP	1
lmao	NNP	4
lme-notes	NNP	1
lmfao	NNP	1
lo	NNP	5
lo-	NNP	1
load	NN	41	VB	2
loaded	VBN	7	VBD	3
loading	NN	6	VBG	1
loadings	NNS	1
loads	NNS	7
loam	NN	2
loan	NN	25	NNP	3
loans	NNS	36	VBZ	1
loans—a	NN	1
loans—had	NN	1
loanword	NN	1
loanwords	NNS	1
loathe	NN	1
loathed	VBN	1
loathsome	JJ	1
lobby	NN	4	VB	1
lobbying	VBG	4	NN	1
lobbyists	NNP	1	NNS	1
lobotomy	NN	1
lobster	NN	4	NNP	1
lobsters	NNS	1
local	JJ	133	NNP	2	NN	2
local-code	JJ	1
localities	NNS	3
localization	NN	1
localize	NN	2
localized	JJ	5	VBN	3
localizes	NNP	1
locallinksenabled	JJ	1
locally	RB	6
locally-sourced	JJ	1
locals	NNS	8
locate	VB	4
located	VBN	22
locating	VBG	3
location	NN	31	NNP	8
location-not	JJ	1
locations	NNS	5
location—	NN	1
lock	VB	4	NN	4	NNP	2	JJ	1
locked	VBN	7	NNP	1
locker	NN	3
locket	NN	2
lockheed	NNP	5
lockheed-martin	NNP	1
lockout	NN	1
locks	NNS	4
locutions	NNS	1
lodge	VB	1	NNP	1
lodged	VBN	3
lodges—each	NN	1
lodging	VBG	1
lodhi	NNP	1
loft	NN	2
lofts	NNS	1
log	VB	4	NN	3	NNP	1
logarithm	NN	1
logarithmized	JJ	2
logging	VBG	1
logic	NN	5	NNP	1
logical	JJ	9
logically	RB	2
logies	NNP	1
login	NN	3
logistical	JJ	2
logistics	NNS	2	NNP	1
logo	NNP	4	NN	4
logs	NNS	2
logue	NN	2
logue-	NNP	1
logues	NNS	1
logun@zerokaromilik.com	NN	1
lohan	NNP	4
lohr	NNP	1
loire	NNP	1
lok	NNP	1
lol	NNP	11	NN	9
loled	NNP	1
loll	NN	1
lollipops	NNS	1
london	NNP	29	JJ	1
lone	NNP	9	JJ	2
loneliness	NNS	1
lonely	JJ	4	NNP	1
loner	NN	1
lonesome	JJ	1
long	JJ	211	RB	87	NNP	18
long-awaited	JJ	2
long-burning	JJ	1
long-lasting	JJ	1
long-legged	JJ	1
long-range	JJ	2
long-run	JJ	1
long-standing	JJ	2
long-term	JJ	12
long-time	JJ	1
long-winded	JJ	1
longboat	NN	15
longboats	NNS	2
longed	JJ	2
longer	RB	37	RBR	27	JJR	15
longest	JJS	3
longggggggggggg	NN	1
longhorn	NNP	1
longing	NN	1
longingly	RB	1
longish	NN	1
longitude	NN	1
longitudinal	NN	5
longline	NN	1
longman	NNP	2
longstanding	JJ	1
longtime	JJ	2
longwinded	JJ	1
look	VB	168	VBP	62	NN	56	NNP	2
look-see	JJ	1
looked	VBD	148	VBN	13
lookin	NN	3
looking	VBG	144
lookout	NN	4
looks	VBZ	61	NNS	7	NNP	6
loomed	JJ	1
looming	VBG	1
looms	NNP	2
loonosphere	NN	1
loons	NNS	1
loooong	NN	1
loop	NN	7
loop-top	JJ	1
loophole	NN	6
loopholes	NNS	1
loopier	NN	1
loops	NNS	2
loose	JJ	11	VB	2	NNP	1
loosely	RB	2
loosen	VB	1
looser	JJR	2
lopez	NNP	2
lora	NNP	1
lord	NNP	55	NN	5
lords	NNS	2
lordstown	NNP	1
lorem	NNP	2	NN	1
lorenzo	NNP	1
lori	NNP	2
los	NNP	23	NNS	1
lose	VB	23	VBP	7	NNP	4
loser	NN	1
loses	VBZ	4
losing	VBG	24	NNP	3
loss	NN	48
losses	NNS	18
losses—amplified	JJ	1
lost	VBD	52	VBN	36	NNP	2	JJ	1
lot	NN	169	NNP	1
lotion	NN	1
lots	NNS	21
lotsa	NNP	1
lott	NNP	1
lotta	NN	1
lottery	NNP	4	NN	1
lotus	JJ	3
lou	NNP	1
loud	JJ	24	NNP	1
louder	RBR	3	JJR	3
loudly	RB	6
loughlin	NNP	1
louis	NNP	12
louisette	NNP	1
louisiana	NNP	4
lounge	NNP	4	NN	3
lounged	JJ	1
lounges	NNS	1
lounging	VBG	1
louvered	JJ	1
lovable	JJ	1
love	NN	92	VBP	45	VB	15	NNP	7
love-ins	NNP	1
loveallpeople.org	NNP	2
lovebirds	NNS	1
loved	VBD	19	NNP	4	VBN	2
lovely	JJ	8	NNP	2
lover	NN	12	NNP	1
lovera	NNP	4
lovers	NNS	4
loves	VBZ	6
loving	JJ	17	NNP	3
lovinglife	NN	12
low	JJ	62	NNP	5	NN	4
low-	JJ	3
low-cost	JJ	3
low-income	JJ	1
low-lying	JJ	1
low-premium	JJ	1
low-rent	JJ	1
lowball	NN	1
lowden	NNP	1
lowe	NNP	1
lowellville	NNP	1
lower	JJR	76	VB	4	RBR	1
lower-cost	JJ	1
lower-income	JJ	1
lowered	VBD	6	VBN	4
lowering	VBG	10	NNP	4
lowermost	NN	1
lowest	JJS	9
lowland	NN	2
lowry	NNP	1
loyal	NNP	2	JJ	2
loyalty	NN	7
lpt	NNP	1
lsc	NNP	61
lsu	NNP	2
ltd	NNP	3
ltr	NNP	1
lu	NNP	1
luard	NNP	1
lubbock	NNP	1
lube	NNP	1
lubricious	JJ	1
lucas	NNP	1
luce	NNP	1
lucia	NNP	1
lucile	NNP	1
luck	NN	21	NNP	3
luckily	NNP	2
lucky	JJ	22	NNP	3
lucrative	JJ	1
lucy	NNP	5
ludicrous	JJ	1
lufkin	NNP	1
lugard	NNP	1
luhu	NNP	1
luigi	NNP	3	NN	1
luis	NNP	3
luke	NNP	4
lullabies	NNP	1
luminaries	NNS	1
luminol	NN	1
lump	NNP	1	NN	1
lumped	VBN	1
lumpy	NNP	5
luna	NNP	1
lunatic	JJ	2
lunatics	NNS	1
lunch	NN	21	NNP	6	VB	1
lunchbox	NN	1
lunched	JJ	1
lunches	NNS	2
lunchtime	NN	1
lundblade	NNP	5
lung	NN	24	NNP	2
lunged	VBD	2
lungs	NNS	16
lurch	VBP	1
lures	VBZ	1
lurid	NN	2
luring	VBG	1
lush	JJ	4
lusia	NNP	3
lusk	NNP	1
lust	NNP	4	NN	1
luster	NN	1
lusíadas	NNP	1
lutyens	NNP	4
lutyens—regularly	NNP	1
luvs	NNS	4
lux	NN	2
luxe	NN	1
luxor	NNP	1
luxuries	NNS	2
luxurious	JJ	4
luxurious—like	NN	1
luxury	NN	17
luz	NNP	1
luís	NNP	1
lv	NNP	1
lvoire	NN	2
lw	NNP	1
ly	RB	1
lydia	NNP	1
lygdamis	NNP	1
lying	VBG	15
lykes	NNP	2
lymph	NN	1
lymphocytes	NNS	3
lymphocytic	JJ	2
lynch	NNP	2
lyndhurst	NNP	1
lynn	NNP	2
lynngg	NN	1
lyric	NN	1
lyrical	JJ	1
lyricist	NN	1
lysine	NN	4
lyzed	JJ	2
m	NNP	81	NN	62	VBP	1
m-	NN	3	NNP	2
m-u-s-c-a-t	JJ	1
ma	NNP	19	NN	1
ma'am	NNP	7	NN	7
maar	NN	1
mable	NNP	1
mac	NNP	8	NN	3
macabbees	NNP	1
macabre	NN	1
macanese	NNP	3
macau	NNP	53
macau-	NNP	1
macbook	NNP	4
macbreak	NNP	1
maccabean	NNP	1
maccabee	NNP	2
macciato	NN	1
maccus	NNP	8
macdonald	NNP	1
mace	NNP	6
macedon	NNP	1
macedonia	NNP	2
macerate	NN	1
machette	NNP	1
machida	NNP	1
machinations	NNS	2
machine	NN	19	NNP	2
machinelike	NN	1
machinery	NN	6	NNP	1
machines	NNS	13
macho	JJ	2
mackizme	NNP	8
maclehose	NNP	1
maclellan	NNP	1
macro	NN	2	NNP	1
macromedia	NNP	1
macroscopic	JJ	1
macroscopically	RB	1
macrostie	NNP	1
macroweaknesses	NNS	1
macrumors	NNS	1
macs	NNP	1
mact	NNP	2
mad	JJ	13
madam	NNP	7	NN	1
madame	NNP	22
maddie	NNP	1
maddow	NNP	1
made	VBN	172	VBD	159	NNP	1
made-to-measure	JJ	1
madeira	NNP	1
madly	RB	1
madness	NN	2
madoff	NNP	1
madonna	NNP	1
madonnas	NNP	1
mador	NNP	1
madrid	NNP	1
madwoman	NN	1
mae	NNP	10
maecenas	NNP	1
mafia	NNP	1
maganimously	RB	1
magazine	NN	19	NNP	7
magazines	NNS	3
maggie	NNP	1
magic	JJ	6	NN	4	NNP	1
magical	JJ	3
magically	RB	1
magician	NN	1
magistra	NNP	1	NN	1
magleby	NNP	1
magna	NNP	8	NN	3
magnesium	NNP	1
magnet	NNP	4	NN	1
magnetic	JJ	3
magnficent	NN	1
magnificent	JJ	6	NNP	1
magnificently	RB	1
magnified	VBN	3
magnifying	VBG	1
magnitude	NN	9
magnolia	NNP	1
magnus	NNP	1
mags	NNS	1
magsulat	NN	1
mah-jong	JJ	3
mahals	NNP	1
mahathir	NNP	3
maher	NNP	2	NN	1
mahmud	NNP	2
mahogany-black	NNP	1
mahoning	NNP	4
maid	NNP	3
maiden	NNP	2
maidens	NNS	1
mail	NN	107	NNP	19	VB	4	VBP	1
mail-	NNP	2
mailbag	NNP	1
mailbox	NN	14	NNP	3
mailed	VBD	3	NNP	1
mailer	NN	5
mailers	NNS	14	NNP	1
mailers-on	JJ	1
mailhouse	NNP	1
mailing	NN	11	NNP	2	VBG	2
mailinglists	NNS	1
mailings	NNS	1
mailmen	NNP	1	NNS	1
mails	NNS	5
mailscanner	NNP	2
mailto	NN	18	NNP	2
maimed	JJ	1
main	JJ	63	NNP	8
maine	NNP	14
mainframe	NN	1
mainland	NN	10
mainly	RB	14
mainstay	NN	1
mainstream	NN	6
maintain	VB	25	VBP	6
maintained	VBN	11	VBD	2
maintaining	VBG	5
maintains	VBZ	8
maintenance	NN	13	NNP	3
mais	NNS	1
maisie	NNP	2
maison	NN	1
majestic	JJ	1
major	JJ	95	NNP	3	NN	1
majoring	VBG	1
majorities	NNS	1
majority	NN	27	NNP	1
majors	NNS	1
major—while	NN	1
makatrice	NNP	2
make	VB	417	VBP	83	NN	30	NNP	3
make-overs	JJ	1
make-up	JJ	1
makeover	NN	4
maker	NN	9
makers	NNS	9	NNPS	1
makers—the	NN	1
makes	VBZ	115	NNP	3	NNS	1
makeshift	JJ	1
maketh	NN	1
makeup	NN	3
making	VBG	158	NN	3
makings	NNS	1
maktoom	NNP	1
maktoum	NNP	1
malahide	NNP	1
malama	NNP	1
malappropriation	NN	1
malaquez	NNP	28
malarial	NN	1
malartic	JJ	2
malayo-	NNP	1
malaysia	NNP	6
malaysian	JJ	3
malcolm	NNP	65
malcom	NNP	3
maldonado	NNP	11
male	JJ	18	NN	7	NNP	3
maleeha	NNP	1
males	NNS	29
malesuada	NN	1
malfunction	NNP	1	NN	1
malfunctioned	JJ	2
